Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testCMSAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testCMSAdaptiveSizePolicyPrintHeapAtGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsConcurrentMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsConcurrentPreclean) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsConcurrentModeFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsConcurrentModeFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsParNewBeforeRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsParNewBeforeRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsParNewBeforeRemark2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintCmsStatisticsParNewBeforeRemark2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testCommaInTimestamp) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testCommaInTimestamp) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testDerivedGenerationValues) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getYoungUsedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testDerivedGenerationValues) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getYoungAllocatedSizes; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testDerivedGenerationValues) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getTenuredUsedSizes; com.tagtraum.perf.gcviewer.math.IntData.getMin
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testDerivedGenerationValues) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getTenuredAllocatedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintTenuringDistributionOpenJdk6) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPrintTenuringDistributionOpenJdk6) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.details
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPromotionFailedWithReference) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (testPromotionFailedWithReference) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.details
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (cmsConcurrentModeFailureWithComma) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,Law of Demeter violation,The tool detected the smell in this method (cmsConcurrentModeFailureWithComma) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Law of Demeter violation,The tool detected the smell in this method (parseGcDefaults) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Law of Demeter violation,The tool detected the smell in this method (parseGcDefaults) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Law of Demeter violation,The tool detected the smell in this method (parseGcAllSafepointOsCpu) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getVmOperationPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGcEventPhases
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCEvent.getYoung; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTotal
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed; com.tagtraum.perf.gcviewer.model.GCEvent.getYoung
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPostUsed; com.tagtraum.perf.gcviewer.model.GCEvent.getYoung
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCEvent.getTenured; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTotal
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed; com.tagtraum.perf.gcviewer.model.GCEvent.getTenured
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPostUsed; com.tagtraum.perf.gcviewer.model.GCEvent.getTenured
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testAfScavenge) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,Law of Demeter violation,The tool detected the smell in this method (testConcurrentCollection) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1_19,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLParallel,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
